timestamp,city,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,temp,humidity,wind_speed,pressure,visibility,hour,day_of_week,day_of_month,month,is_weekend,quarter,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_6,aqi_lag_12,aqi_lag_24,pm2_5_lag_1,pm10_lag_1,no2_lag_1,o3_lag_1,aqi_roll_mean_3d,aqi_roll_std_3d,aqi_roll_mean_7d,aqi_roll_std_7d,aqi_roll_mean_14d,aqi_roll_std_14d,aqi_diff_1h,aqi_diff_3h,aqi_pct_1h,pm_ratio,no2_o3_ratio,aqi_ewm_12h,aqi_ewm_24h,aqi_ewm_72h
2026-03-01 04:00:00+00:00,Sukkur,138.2,42.57,66.87,493.15,22.38,45.68,32.3,13.72,8.6,14.9,59.6,9.3,1011.9,8.2,4,6,1,3,1,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,140.2,128.5,109.3,138.7,113.7,110.7,39.79,71.95,38.77,45.99,131.23472222222225,21.51880873792084,130.51190476190476,19.41218075383643,130.73720238095237,19.22967079065913,-2.0,28.89999999999999,-0.0142653352353779,0.6366083445491252,1.4142414860681116,129.97441755065267,127.78024128552404,129.4145126570448
2026-03-01 05:00:00+00:00,Sukkur,102.6,33.92,45.29,423.47,20.49,25.42,36.92,14.03,3.7,14.6,71.4,4.4,1008.9,6.7,5,6,1,3,1,1,0.9659258262890684,0.2588190451025207,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,138.2,140.2,128.5,135.3,145.2,106.4,42.57,66.87,45.68,32.3,131.21527777777777,21.51177476274053,130.83928571428572,19.070269634115785,130.85,19.16163572302976,-35.599999999999994,-25.90000000000001,-0.2575976845151954,0.7489512033561493,0.6885157096424702,131.23989177362918,128.6138219826821,129.65521094041344
2026-03-01 06:00:00+00:00,Sukkur,110.2,34.36,56.71,464.75,16.11,26.01,55.0,10.27,6.46,11.3,63.0,3.8,1007.3,8.0,6,6,1,3,1,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,102.6,138.2,140.2,133.9,149.7,106.3,33.92,45.29,25.42,36.92,130.72361111111113,21.75766171063062,130.8220238095238,19.094640360332725,130.8327380952381,19.18451916947718,7.600000000000008,-29.999999999999982,0.0740740740740741,0.6058896138247223,0.4729090909090909,126.83375457768622,126.53271622406754,128.91397228451171
2026-03-01 07:00:00+00:00,Sukkur,101.0,32.36,39.09,395.39,13.96,22.37,44.22,7.97,4.22,8.0,48.4,5.6,1014.1,8.0,7,6,1,3,1,1,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,110.2,102.6,138.2,109.3,122.8,82.7,34.36,56.71,26.01,55.0,130.52083333333334,21.8813296677366,130.8595238095238,19.047579845625467,130.82619047619048,19.19120324942201,-9.200000000000005,-37.19999999999999,-0.0834845735027223,0.8278332054233819,0.5058796924468567,124.27471541188834,125.22609892614214,128.40126071507302
2026-03-01 08:00:00+00:00,Sukkur,92.1,29.01,44.57,411.49,18.03,19.71,40.73,9.27,0.59,14.1,81.3,5.0,1015.1,8.2,8,6,1,3,1,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,101.0,110.2,102.6,128.5,152.1,76.45000000000002,32.36,39.09,22.37,44.22,130.20833333333334,22.142124152208886,130.81607142857143,19.10758409906003,130.8282738095238,19.187917249004794,-8.900000000000006,-10.5,-0.0881188118811882,0.6508862463540498,0.4839184876012767,120.69398996390552,123.28801101205076,127.6505412434272
2026-03-01 09:00:00+00:00,Sukkur,90.7,32.79,31.87,366.03,13.66,15.21,58.65,11.01,5.76,7.2,70.9,3.7,1006.7,7.5,9,6,1,3,1,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,92.1,101.0,110.2,140.2,131.5,76.45000000000002,29.01,44.57,19.71,40.73,129.8486111111111,22.5498867493834,130.68095238095236,19.300804185352263,130.75803571428574,19.28640177543487,-1.3999999999999917,-19.5,-0.0152008686210639,1.0288672732977722,0.2593350383631714,116.29491458484311,120.79297013108672,126.67655381210042
2026-03-01 10:00:00+00:00,Sukkur,124.1,35.22,47.66,502.56,12.71,37.23,46.55,10.23,9.91,13.3,75.6,8.4,1017.1,5.7,10,6,1,3,1,1,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,90.7,92.1,101.0,138.2,138.7,114.5,32.79,31.87,15.21,58.65,129.51666666666668,22.94987649173556,130.5625,19.48496868078104,130.76041666666666,19.281391426664705,33.39999999999999,23.099999999999994,0.3682469680264608,0.7389844733529165,0.7997851772287863,112.35723541794418,118.38553252059978,125.69089480354974
2026-03-01 11:00:00+00:00,Sukkur,119.1,31.66,63.94,486.88,18.66,26.12,54.13,11.81,5.2,13.7,55.4,4.4,1007.9,5.1,11,6,1,3,1,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,124.1,90.7,92.1,102.6,135.3,106.5,35.22,47.66,37.23,46.55,129.34583333333333,22.943695243104408,130.68988095238095,19.371348649196747,130.82232142857143,19.226275365905625,-5.0,27.0,-0.040290088638195,0.495151704723178,0.4825420284500277,114.1638145844143,118.8426899189518,125.6473086445484
2026-03-01 12:00:00+00:00,Sukkur,98.5,30.27,31.53875,314.74,10.23,16.72,62.82,8.02,3.19,16.7,72.0,8.1,1016.9,9.1,12,6,1,3,1,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,119.1,124.1,90.7,110.2,133.9,102.4,31.66,63.94,26.12,54.13,128.84444444444446,22.76449322518928,130.72261904761905,19.346925524001264,130.81369047619046,19.230898025756463,-20.599999999999994,7.799999999999997,-0.1729638958858101,0.9635907842903192,0.2661572747532633,114.92322772527363,118.86327472543567,125.46793032551966
2026-03-01 13:00:00+00:00,Sukkur,106.5,31.13,55.93,381.89,13.58,28.57,37.72,13.17,6.09,11.6,43.2,4.6,1002.6,5.3,13,6,1,3,1,1,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,98.5,119.1,124.1,101.0,109.3,102.8,30.27,31.413749999999983,16.72,62.82,128.3180555555556,23.024029556334312,130.70059523809525,19.381663805234545,130.7863095238095,19.270414414663342,8.0,-17.599999999999994,0.0812182741116751,0.5565885928839621,0.757423117709438,112.39657730600078,117.23421274740082,124.72908291934104
2026-03-01 14:00:00+00:00,Sukkur,134.6,43.41,61.24,558.92,18.4,30.9,46.66,13.77,6.77,20.1,71.1,5.4,1010.3,6.3,14,6,1,3,1,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,106.5,98.5,119.1,92.1,128.5,142.7,31.13,55.93,28.57,37.72,128.09583333333336,23.157800301167068,130.70000000000002,19.382409921659825,130.81488095238095,19.22709069782019,28.099999999999994,15.5,0.2638497652582159,0.7088504245591116,0.6622374624946421,111.48941156661604,116.37547572760876,124.22965599004402
2026-03-01 15:00:00+00:00,Sukkur,124.6,37.36,54.96,466.45,26.14,38.3,49.59,13.18,6.75,22.6,58.9,4.5,1013.4,7.2,15,6,1,3,1,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,134.6,106.5,98.5,90.7,140.2,129.2,43.41,61.24,30.9,46.66,128.0,23.115787849158963,130.74464285714285,19.38270575813437,130.83125,19.227967571750764,-10.0,26.099999999999994,-0.0742942050520059,0.6797671033478894,0.772333131679774,115.04488671021358,117.83343766940008,124.5137750040154
2026-03-01 16:00:00+00:00,Sukkur,122.5,37.22,48.04,485.94,19.11,16.69,65.11,14.64,6.41,22.3,71.0,4.8,1019.8,6.3,16,6,1,3,1,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,124.6,134.6,106.5,124.1,138.2,113.7,37.36,54.96,38.3,49.59,127.7472222222222,23.05108669475429,130.8077380952381,19.345087872461846,130.79434523809525,19.22799220787566,-2.0999999999999943,16.0,-0.0168539325842695,0.7747710241465445,0.2563354323452619,116.51490413941148,118.37476265584807,124.51613733267251
2026-03-01 17:00:00+00:00,Sukkur,134.4,37.81,71.62,587.14,20.6,36.37,47.44,17.04,9.53,23.7,76.8,7.2,1018.4,5.9,17,6,1,3,1,1,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,122.5,124.6,134.6,119.1,102.6,145.2,37.22,48.04,16.69,65.11,127.41666666666669,22.95172367641069,130.875,19.2960872208831,130.81994047619048,19.2111528085967,11.900000000000006,-0.1999999999999886,0.0971428571428572,0.5279251605696733,0.7666526138279932,117.43568811796356,118.70478164338024,124.46090069342124
2026-03-01 18:00:00+00:00,Sukkur,141.3,40.69,64.04,544.59,24.58,34.28,50.09,13.12,4.91,32.6,74.9,7.4,1012.1,4.0,18,6,1,3,1,1,-1.0,-1.8369701987210292e-16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,134.4,122.5,124.6,98.5,110.2,149.7,37.81,71.62,36.37,47.44,127.17777777777776,22.785379375863723,130.975,19.270393971902475,130.72916666666666,19.121489760130267,6.900000000000006,16.700000000000017,0.0513392857142858,0.6353841349156776,0.684368137352765,120.04558225366148,119.9603991119098,124.73320478401244
2026-03-01 19:00:00+00:00,Sukkur,146.7,43.79,65.36,652.74,25.82,39.18,40.98,18.15,6.6,33.5,75.0,3.0,1014.4,6.7,19,6,1,3,1,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,141.3,134.4,122.5,106.5,101.0,122.8,40.69,64.04,34.28,50.09,126.8625,22.422864258370232,131.04166666666666,19.28671525246176,130.7639880952381,19.13007862573293,5.399999999999977,24.19999999999999,0.0382165605095539,0.6699816401468788,0.9560761346998536,123.3154926761751,121.66756718295704,125.18708958445046
2026-03-01 20:00:00+00:00,Sukkur,133.8,46.94,65.3,439.02,16.81,29.95,60.9,12.05,5.84,27.7,57.3,4.4,1012.4,7.3,20,6,1,3,1,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,146.7,141.3,134.4,134.6,92.1,152.1,43.79,65.36,39.18,40.98,126.99444444444444,22.512323003434275,131.17559523809524,19.317018797227288,130.79642857142858,19.1478778461947,-12.899999999999975,-0.5999999999999943,-0.0879345603271982,0.7188361408882082,0.4917898193760263,126.91310918753275,123.67016180832049,125.77648439035592
2026-03-01 21:00:00+00:00,Sukkur,150.9,50.48,79.28,518.83,24.99,50.02,52.13,15.34,4.62,33.5,33.8,4.9,1008.6,6.7,21,6,1,3,1,1,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,133.8,146.7,141.3,124.6,90.7,131.5,46.94,65.3,29.95,60.9,126.45694444444445,21.86317616958304,131.22202380952382,19.31387815258352,130.76994047619047,19.13751503689786,17.099999999999994,9.599999999999994,0.1278026905829596,0.6367305751765893,0.9595242662574334,127.97263085098928,124.48054886365485,125.99630673582564
2026-03-01 22:00:00+00:00,Sukkur,152.0,43.28,78.72,570.39,24.39,35.43,40.74,19.08,3.55,32.3,41.2,3.6,1015.1,6.7,22,6,1,3,1,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,150.9,133.8,146.7,122.5,124.1,138.7,50.48,79.28,50.02,52.13,126.45694444444445,21.86317616958304,131.2297619047619,19.32154427049928,130.7654761904762,19.13262857504104,1.0999999999999943,5.300000000000011,0.0072895957587806,0.5497967479674797,0.869661266568483,131.49991841237554,126.59410495456244,126.6785997019674
2026-03-01 23:00:00+00:00,Sukkur,165.8,49.11,97.79,700.09,25.59,37.56,43.16,15.71,5.38,29.2,49.4,6.8,1014.2,5.2,23,6,1,3,1,1,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,152.0,150.9,133.8,134.4,119.1,135.3,43.28,78.72,35.43,40.74,126.6277777777778,22.015634471651275,131.32738095238096,19.38508115904159,130.8279761904762,19.16766493800305,13.800000000000011,32.0,0.0907894736842105,0.502198588812762,0.8702502316960149,134.65377711816393,128.62657655819746,127.37233669643405
2026-03-02 00:00:00+00:00,Sukkur,116.2,33.04,52.81,507.08,12.5,29.2,47.76,5.7,5.21,25.1,68.7,3.0,999.7,7.1,0,0,2,3,0,1,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,165.8,152.0,150.9,141.3,98.5,133.9,49.11,97.79,37.56,43.16,126.5611111111111,21.887499201216585,131.58035714285714,19.55625390859798,130.96666666666667,19.25168429667148,-49.60000000000001,-34.7,-0.2991556091676719,0.6256390835069116,0.611390284757119,139.44550371536948,131.60045043354168,128.42514938968242
2026-03-02 01:00:00+00:00,Sukkur,152.5,43.39,77.17,650.45,22.16,39.45,49.69,14.68,7.05,20.6,76.5,4.7,1008.9,6.2,1,0,2,3,0,1,0.2588190451025207,0.9659258262890684,1.0,6.123233995736766e-17,0.0,1.0,116.2,165.8,152.0,146.7,106.5,109.3,33.04,52.81,29.2,47.76,126.2125,21.849296166186864,131.5011904761905,19.59161417238685,130.8110119047619,19.15851583819181,36.3,0.5,0.3123924268502582,0.562265128936115,0.7939223183739184,135.8692723745434,130.36841439885836,128.09021378996508
2026-03-02 02:00:00+00:00,Sukkur,147.0,43.26,81.43,613.98,25.01,39.87,40.31,12.64,3.36,19.7,55.5,4.9,1018.4,6.5,2,0,2,3,0,1,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,152.5,116.2,165.8,133.8,134.6,128.5,43.39,77.17,39.45,49.69,126.0125,21.53526219031557,131.51369047619048,19.60441009775268,130.88779761904763,19.19365994282256,-5.5,-18.80000000000001,-0.0360655737704918,0.531253837651971,0.9890845943934506,138.42784585538288,132.13894124694968,128.75897505599343
2026-03-02 03:00:00+00:00,Sukkur,120.0,34.28,64.93,473.07,21.42,21.45,62.87,14.3,3.53,17.8,73.6,5.1,1016.6,7.6,3,0,2,3,0,1,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.0,1.0,147.0,152.5,116.2,150.9,124.6,140.2,43.26,81.43,39.87,40.31,126.10833333333332,21.61404407806305,131.5952380952381,19.64034573986148,130.8797619047619,19.18632421695379,-27.0,3.799999999999997,-0.183673469387755,0.5279531803480672,0.3411802131382217,139.7466388007086,133.3278259471937,129.25872916404842
2026-03-02 04:00:00+00:00,Sukkur,134.7,44.17,79.64,543.8,21.83,37.53,51.61,10.74,5.37,16.9,56.8,7.4,1018.0,7.9,4,0,2,3,0,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0,120.0,147.0,152.5,152.0,122.5,138.2,34.28,64.93,21.45,62.87,126.27083333333331,21.52205673387977,131.5720238095238,19.65179724101145,130.79732142857142,19.17334145772679,14.699999999999989,-17.80000000000001,0.1224999999999998,0.5546207935710699,0.7271846541367952,136.70869436983037,132.2615998714182,129.00506535133476
2026-03-02 05:00:00+00:00,Sukkur,112.4,31.96,69.35,411.86,13.06,28.28,46.65,9.07,12.33,19.1,57.9,3.2,1015.0,7.5,5,0,2,3,0,1,0.9659258262890684,0.2588190451025207,1.0,6.123233995736766e-17,0.0,1.0,134.7,120.0,147.0,165.8,134.4,102.6,44.17,79.64,37.53,51.61,126.27361111111112,21.52314668244963,131.63035714285715,19.64641793295248,130.78363095238095,19.16889387649878,-22.299999999999983,-34.599999999999994,-0.1655530809205641,0.4608507570295602,0.6062165058949626,136.39966446677954,132.45667188170475,129.1610909581475
2026-03-02 06:00:00+00:00,Sukkur,117.0,44.22,48.55,489.94,15.58,45.43,51.27,13.56,5.66,13.9,66.8,3.9,1019.2,6.9,6,0,2,3,0,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1.0,112.4,134.7,120.0,116.2,141.3,110.2,31.96,69.35,28.28,46.65,126.3138888888889,21.49400870046467,131.58035714285714,19.68479765083503,130.7452380952381,19.19281328347116,4.599999999999994,-3.0,0.0409252669039146,0.9108135942327498,0.8860932319094986,132.7074083949673,130.85213813116837,128.7018829866914
2026-03-02 07:00:00+00:00,Sukkur,121.7,35.4,54.79,569.56,20.19,23.89,39.03,12.22,4.73,9.8,71.3,3.5,1010.7,9.4,7,0,2,3,0,1,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,0.0,1.0,117.0,112.4,134.7,152.5,146.7,101.0,44.22,48.55,45.43,51.27,126.19583333333334,21.52186695066799,131.65059523809524,19.61101898198648,130.6952380952381,19.206709600410093,4.700000000000003,-12.999999999999986,0.0401709401709402,0.6461033035225406,0.612093261593646,130.2908840265108,129.7439670806749,128.38128345280944
2026-03-02 08:00:00+00:00,Sukkur,95.7,23.32,52.68,393.77,18.66,24.59,44.23,9.88,5.18,10.6,46.5,3.2,1007.8,5.9,8,0,2,3,0,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.0,1.0,121.7,117.0,112.4,147.0,133.8,92.1,35.4,54.79,23.89,39.03,125.98194444444442,21.488471041821047,131.67619047619047,19.59510811522443,130.70416666666668,19.201813437888703,-26.0,-16.700000000000003,-0.2136400986031223,0.442672741078208,0.5559574949129551,128.96920956089377,129.10044971422093,128.19823459108864
2026-03-02 09:00:00+00:00,Sukkur,125.6,41.36,59.61,530.78,18.45,27.25,53.42,14.01,5.98,10.1,79.9,3.9,1012.6,7.3,9,0,2,3,0,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.0,1.0,95.7,121.7,117.0,120.0,150.9,90.7,23.32,52.68,24.59,44.23,125.74583333333334,21.72852144915063,131.60357142857143,19.706042244473537,130.6877976190476,19.229364591627206,29.89999999999999,8.599999999999994,0.3124346917450364,0.6938433148800537,0.510108573567952,123.85086962844858,126.42841373708326,127.30787199955196
2026-03-02 10:00:00+00:00,Sukkur,103.5,24.86,43.02,440.4,12.76,19.81,49.1,12.0,6.18,17.2,74.4,3.1,1009.5,8.8,10,0,2,3,0,1,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,125.6,95.7,121.7,134.7,152.0,124.1,41.36,59.61,27.25,53.42,126.26111111111112,21.267837951762083,131.56845238095238,19.711484508849896,130.72440476190476,19.20786024436409,-22.099999999999994,-18.200000000000003,-0.1759554140127388,0.5778707577870758,0.4034623217922606,124.11996660868726,126.3621406381166,127.26108098586562
2026-03-02 11:00:00+00:00,Sukkur,148.4,42.47,71.46,625.47,20.53,37.72,61.67,12.39,5.56,14.9,79.7,3.8,1009.1,6.0,11,0,2,3,0,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1.0,103.5,125.6,95.7,112.4,165.8,119.1,24.86,43.02,19.81,49.1,126.31805555555556,21.20028618189044,131.46547619047618,19.813005279739844,130.66488095238097,19.261230148966536,44.900000000000006,52.7,0.433816425120773,0.5943184998600616,0.6116426139127614,120.9476640535046,124.53316938706728,126.61009246570492
2026-03-02 12:00:00+00:00,Sukkur,128.6,38.11,74.7,434.43,21.91,34.04,43.52,13.48,5.73,12.8,68.0,4.7,1010.0,8.0,12,0,2,3,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1.0,148.4,103.5,125.6,117.0,116.2,98.5,42.47,71.46,37.72,61.67,126.65,21.35794043718428,131.67738095238096,19.80255065038825,130.71785714285713,19.28551446631065,-19.80000000000001,3.0,-0.1334231805929919,0.5101740294511379,0.7821691176470588,125.17110035296544,126.4425158361019,127.2070762337678
2026-03-02 13:00:00+00:00,Sukkur,154.9,35.91,74.6,631.81,26.93,41.17,40.07,13.51,8.35,22.2,64.9,3.2,1014.8,4.9,13,0,2,3,0,1,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,0.0,1.0,128.6,148.4,103.5,121.7,152.5,106.5,38.11,74.7,34.04,43.52,126.75833333333334,21.3476290862858,131.72142857142856,19.78733004430596,130.7488095238095,19.27370604858321,26.30000000000001,51.400000000000006,0.2045101088646967,0.4813672922252011,1.027451959071625,125.69862337558617,126.61511456921376,127.24523852873308
2026-03-02 14:00:00+00:00,Sukkur,142.2,44.4,73.86,546.66,22.44,35.31,36.13,13.63,6.62,23.0,56.9,8.7,1020.8,4.3,14,0,2,3,0,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.0,1.0,154.9,128.6,148.4,95.7,147.0,134.6,35.91,74.6,41.17,40.07,127.10277777777776,21.60087845254804,131.94821428571427,19.83357017216433,130.88779761904763,19.27899754084262,-12.700000000000015,-6.200000000000017,-0.0819883795997419,0.6011372867587327,0.9773041793523388,130.1911428562652,128.87790540367666,128.002903226576
2026-03-02 15:00:00+00:00,Sukkur,128.9,34.2,66.99,537.98,22.54,33.67,53.72,13.67,3.8,26.0,47.6,3.1,1009.1,4.1,15,0,2,3,0,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.0,1.0,142.2,154.9,128.6,125.6,120.0,124.6,44.4,73.86,35.31,36.13,127.05416666666667,21.56234124252644,131.94940476190476,19.834183119121693,130.82767857142858,19.211815983942103,-13.299999999999985,0.3000000000000113,-0.0935302390998592,0.5105239587998209,0.6267684288905436,132.0386593399167,129.94367297138254,128.39186478201228
2026-03-02 16:00:00+00:00,Sukkur,126.3,30.46,68.87,490.62,13.03,30.83,48.23,15.88,9.43,28.2,51.1,6.0,1009.0,6.6,16,0,2,3,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.0,1.0,128.9,142.2,154.9,103.5,134.7,122.5,34.2,66.99,33.67,53.72,126.79166666666669,21.420804024835856,131.86845238095236,19.81861125511956,130.83571428571426,19.21043920407981,-2.6000000000000085,-28.60000000000001,-0.0201706749418154,0.4422825613474662,0.6392286958324694,131.5557886722372,129.86017913367195,128.40578629483386
2026-03-02 17:00:00+00:00,Sukkur,172.0,52.56,86.27,735.37,28.81,39.38,44.94,22.22,8.69,29.7,84.4,4.1,1020.0,6.2,17,0,2,3,0,1,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,0.0,1.0,126.3,128.9,142.2,148.4,112.4,134.4,30.46,68.87,30.83,48.23,126.64027777777778,21.38469513079968,131.85476190476192,19.82167675561403,130.8029761904762,19.20876292751311,45.7,29.80000000000001,0.3618368962787015,0.6092500289787876,0.8762794837561194,130.74720579958534,129.5753648029782,128.34809351963293
2026-03-02 18:00:00+00:00,Sukkur,146.6,45.68,62.36,574.45,27.51,34.33,43.23,15.61,9.67,30.5,79.3,3.8,1021.7,7.4,18,0,2,3,0,1,-1.0,-1.8369701987210292e-16,1.0,6.123233995736766e-17,0.0,1.0,172.0,126.3,128.9,128.6,117.0,141.3,52.56,86.27,39.38,44.94,127.25416666666666,22.042754151044324,132.0136904761905,20.03600554090956,130.89107142857142,19.3296036368846,-25.40000000000001,17.69999999999999,-0.1476744186046512,0.7325208466966003,0.7941244506130003,137.09378952272607,132.96933561873993,129.54403616293067
2026-03-02 19:00:00+00:00,Sukkur,150.6,37.3,69.86,504.14,25.27,29.59,43.42,13.21,6.77,29.5,58.9,5.1,1018.8,5.6,19,0,2,3,0,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,1.0,146.6,172.0,126.3,154.9,121.7,146.7,45.68,62.36,34.33,43.23,126.99444444444444,21.69559336634973,132.08392857142857,20.06649150897829,130.82619047619048,19.23970432358911,4.0,24.3,0.0272851296043656,0.5339249928428285,0.6814831874712114,138.55628344230666,134.05978876924075,130.01132284339832
2026-03-02 20:00:00+00:00,Sukkur,164.0,53.29,79.56,646.24,26.37,55.56,38.59,21.13,5.74,29.3,41.6,3.8,1015.1,4.9,20,0,2,3,0,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0,150.6,146.6,172.0,142.2,95.7,133.8,37.3,69.86,29.59,43.42,126.87222222222223,21.534655804678646,132.00833333333333,19.971887927415125,130.81309523809523,19.22469318358146,13.400000000000006,-8.0,0.0889774236387783,0.6698089492207139,1.4397512308888312,140.40916291272103,135.3830056677015,130.57539619015452
2026-03-02 21:00:00+00:00,Sukkur,161.5,56.56,86.15,714.43,24.53,48.39,52.46,16.29,8.26,29.7,36.2,8.4,1006.6,4.6,21,0,2,3,0,1,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,1.0,164.0,150.6,146.6,128.9,125.6,150.9,53.29,79.56,55.56,38.59,126.9875,21.712628164987017,132.1065476190476,20.088754830611727,130.91994047619048,19.309144952649174,-2.5,14.900000000000006,-0.0152439024390244,0.6565293093441671,0.922417079679756,144.0385224646101,137.67236521428538,131.49113876028727
2026-03-02 22:00:00+00:00,Sukkur,145.5,44.3,85.02,556.34,21.05,37.2,39.37,15.13,7.72,28.0,36.1,3.4,1020.4,5.9,22,0,2,3,0,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.0,1.0,161.5,164.0,150.6,126.3,103.5,152.0,56.56,86.15,48.39,52.46,126.9138888888889,21.58435828769777,132.1375,20.13021810954181,130.91517857142858,19.30138094118331,-16.0,-5.099999999999994,-0.0990712074303405,0.5210538696777228,0.9448818897637796,146.72490362390087,139.57857599714254,132.3132993421972
2026-03-02 23:00:00+00:00,Sukkur,174.0,54.26,78.79,649.66,27.77,41.08,40.04,13.99,10.24,28.7,61.1,3.1,1018.1,4.9,23,0,2,3,0,1,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,0.0,1.0,145.5,161.5,164.0,172.0,148.4,165.8,44.3,85.02,37.2,39.37,126.9875,21.63927498394961,132.04464285714286,20.03155746522133,130.8892857142857,19.275869721445105,28.5,10.0,0.1958762886597937,0.6886660743749206,1.025974025974026,146.5364569125315,140.05228991737113,132.674578812274
2026-03-03 00:00:00+00:00,Sukkur,130.6,34.8,58.11,531.68,22.54,33.66,43.89,16.44,6.22,27.0,67.2,3.3,1026.5,7.3,0,1,3,3,0,1,0.0,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,174.0,145.5,161.5,146.6,128.6,116.2,54.26,78.79,41.08,40.04,127.27361111111112,22.124167800410515,132.11071428571427,20.151883719662862,130.9702380952381,19.39960742647518,-43.400000000000006,-30.90000000000001,-0.2494252873563218,0.5988642230252968,0.7669172932330827,150.76161738752666,142.76810672398142,133.8067821324857
2026-03-03 01:00:00+00:00,Sukkur,145.3,37.36,65.72,574.96,28.22,28.58,34.32,10.84,7.86,22.3,48.4,5.9,1018.0,8.7,1,1,3,3,0,1,0.2588190451025207,0.9659258262890684,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,130.6,174.0,145.5,150.6,154.9,152.5,34.8,58.11,33.66,43.89,127.36944444444444,22.12341433094909,132.01130952380953,20.11766934393161,130.95535714285714,19.397963068718127,14.700000000000015,-0.1999999999999886,0.1125574272588056,0.5684723067559343,0.8327505827505827,147.65983009713793,141.79465818606292,133.71892508776006
